"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Wilson Ramos","Phillies","WSH @ PHI","C","4.38","1.23",".79",".22",".01",".21",".62",".81",".01",".00",".34",".74","7.78","12.20","9.23","1433"
"Michael Brantley","Indians","MIN @ CLE","LF","4.61","1.33",".89",".30",".01",".13",".71",".60",".07",".05",".39",".37","7.77","12.09","9.32","4106"
"Freddie Freeman","Braves","TB @ ATL","1B","4.45","1.20",".75",".27",".03",".16",".63",".63",".04",".03",".55",".82","7.80","12.14","9.23","5361"
"Alex Bregman","Astros","OAK @ HOU","3B","4.57","1.05",".61",".26",".03",".16",".69",".55",".09",".06",".63",".73","7.76","12.05","9.08","17678"
"Trea Turner","Nationals","WSH @ PHI","SS","4.63","1.19",".83",".19",".05",".12",".63",".44",".27",".11",".32",".89","7.57","11.70","9.20","16252"
"Jean Segura","Mariners","SEA @ SD","SS","4.76","1.38","1.00",".26",".03",".10",".65",".49",".17",".08",".30",".66","7.54","11.69","9.22","5933"
"Eddie Rosario","Twins","MIN @ CLE","LF","4.53","1.21",".72",".27",".02",".22",".59",".67",".07",".05",".23",".82","7.56","11.79","9.08","12155"
"Jose Altuve","Astros","OAK @ HOU","2B","4.46","1.25",".87",".24",".03",".11",".59",".61",".12",".06",".47",".64","7.54","11.73","9.04","5417"
"Edwin Encarnacion","Indians","MIN @ CLE","DH","4.39",".96",".55",".17",".00",".24",".63",".76",".01",".00",".56",".82","7.60","11.90","8.80","2151"
"Starling Marte","Pirates","PIT @ STL","CF","4.79","1.33",".93",".23",".04",".13",".59",".46",".20",".09",".25",".76","7.46","11.54","9.16","9241"
"Tyler Austin","Twins","MIN @ CLE","1B","4.22",".99",".46",".22",".01",".31",".60",".72",".02",".02",".25","1.34","7.54","11.79","8.87","11850"
"Matt Kemp","Dodgers","LAD @ TEX","LF","4.59","1.16",".69",".26",".02",".20",".61",".73",".01",".01",".35",".99","7.48","11.71","8.86","5631"
"Khris Davis","Athletics","OAK @ HOU","DH","4.38",".97",".48",".20",".01",".28",".58",".72",".01",".01",".40","1.17","7.50","11.72","8.77","9112"
"Justin Smoak","Blue Jays","TOR @ BAL","1B","4.57","1.09",".61",".24",".00",".23",".63",".60",".01",".01",".46",".94","7.49","11.66","8.82","9054"
"Miguel Sano","Twins","MIN @ CLE","3B","4.42",".97",".48",".19",".01",".28",".58",".71",".01",".00",".40","1.55","7.49","11.70","8.76","12164"
"Kendrys Morales","Blue Jays","TOR @ BAL","DH","4.46","1.14",".70",".20",".00",".25",".62",".67",".01",".01",".31",".77","7.41","11.58","8.81","8610"
"Tyler O'Neill","Cardinals","PIT @ STL","RF","4.30","1.00",".58",".16",".02",".24",".59",".70",".05",".03",".41","1.23","7.44","11.62","8.75","15711"
"George Springer","Astros","OAK @ HOU","CF","4.69","1.03",".64",".20",".02",".17",".65",".56",".06",".04",".61","1.03","7.46","11.60","8.74","12856"
"Matt Chapman","Athletics","OAK @ HOU","3B","4.59","1.06",".55",".26",".04",".21",".62",".56",".04",".03",".42","1.16","7.41","11.52","8.75","16505"
"Randal Grichuk","Blue Jays","TOR @ BAL","RF","4.35","1.09",".57",".25",".02",".26",".58",".68",".03",".02",".21",".97","7.37","11.51","8.76","10243"
"Greg Bird","Yankees","CWS @ NYY","1B","4.11",".85",".41",".17",".01",".26",".61",".69",".01",".01",".58",".99","7.45","11.65","8.58","14131"
"Yasiel Puig","Dodgers","LAD @ TEX","RF","4.26","1.06",".62",".23",".02",".19",".58",".65",".07",".04",".38",".74","7.36","11.47","8.71","14225"
"Neil Walker","Yankees","CWS @ NYY","1B","4.31",".98",".61",".17",".01",".20",".63",".65",".01",".01",".61",".80","7.37","11.50","8.57","7539"
"Anthony Rendon","Nationals","WSH @ PHI","3B","4.52","1.19",".72",".31",".01",".15",".58",".60",".04",".02",".42",".74","7.26","11.30","8.64","12861"
"Xander Bogaerts","Red Sox","MIA @ BOS","SS","4.31","1.13",".71",".26",".03",".13",".58",".67",".05",".02",".42",".74","7.26","11.34","8.60","12161"
"Jonathan Villar","Orioles","TOR @ BAL","2B","4.60","1.21",".85",".22",".02",".12",".58",".45",".21",".10",".33","1.02","7.21","11.16","8.78","10071"
"Kyle Schwarber","Cubs","NYM @ CHC","LF","4.67","1.02",".62",".15",".04",".21",".64",".55",".03",".02",".54","1.17","7.29","11.34","8.58","16478"
"Jonathan Schoop","Brewers","MIL @ CIN","2B","4.34","1.14",".66",".22",".01",".25",".60",".66",".01",".01",".21",".85","7.21","11.27","8.62","11265"
"Eric Thames","Brewers","MIL @ CIN","1B","4.22",".91",".45",".18",".02",".26",".57",".59",".05",".03",".46","1.32","7.27","11.32","8.52","3711"
"Ryon Healy","Mariners","SEA @ SD","1B","4.45","1.15",".70",".22",".01",".22",".55",".73",".01",".01",".26",".99","7.18","11.24","8.56","15447"
"Ryan Zimmerman","Nationals","WSH @ PHI","1B","4.32","1.06",".59",".23",".01",".23",".54",".72",".01",".01",".30",".95","7.17","11.23","8.49","4220"
"Gregory Polanco","Pirates","PIT @ STL","RF","4.56","1.07",".62",".26",".03",".16",".58",".59",".07",".03",".41",".82","7.18","11.18","8.51","12907"
"Tommy Pham","Rays","TB @ ATL","CF","4.71","1.02",".71",".17",".02",".12",".60",".46",".15",".08",".66","1.14","7.19","11.13","8.49","2967"
"Juan Soto","Nationals","WSH @ PHI","LF","4.42","1.01",".63",".20",".02",".16",".57",".60",".04",".03",".60",".98","7.18","11.19","8.42","20123"
"Carlos Santana","Phillies","WSH @ PHI","1B","4.27",".92",".54",".21",".01",".16",".62",".62",".02",".01",".68",".62","7.20","11.24","8.32","2396"
"Anthony Rizzo","Cubs","NYM @ CHC","1B","4.33","1.05",".68",".21",".02",".14",".58",".64",".03",".02",".54",".53","7.12","11.12","8.38","3473"
"Yonder Alonso","Indians","MIN @ CLE","1B","4.28","1.05",".64",".22",".00",".18",".58",".66",".01",".01",".46",".75","7.09","11.09","8.34","2530"
"Enrique Hernandez","Dodgers","LAD @ TEX","SS","4.48",".98",".53",".23",".04",".18",".59",".64",".02",".02",".43",".81","7.10","11.09","8.33","10472"
"Eugenio Suarez","Reds","MIL @ CIN","3B","4.33",".87",".51",".15",".01",".20",".58",".58",".03",".02",".69","1.30","7.12","11.08","8.23","12552"
"Corey Dickerson","Pirates","PIT @ STL","LF","4.35","1.26",".83",".26",".04",".14",".56",".65",".03",".02",".19",".62","6.96","10.87","8.44","10762"
"Lourdes Gurriel","Blue Jays","TOR @ BAL","2B","4.68","1.31",".94",".20",".02",".16",".61",".50",".10",".07",".15",".81","6.92","10.75","8.50","19238"
"Trey Mancini","Orioles","TOR @ BAL","LF","4.38","1.17",".78",".19",".02",".18",".57",".64",".02",".01",".30",".86","6.95","10.86","8.33","15149"
"Scooter Gennett","Reds","MIL @ CIN","2B","4.44","1.08",".68",".21",".02",".17",".57",".59",".03",".02",".45","1.18","6.99","10.89","8.28","10339"
"Carlos Correa","Astros","OAK @ HOU","SS","4.37",".97",".60",".19",".02",".16",".56",".66",".03",".02",".55","1.13","7.02","10.96","8.19","14162"
"Robinson Cano","Mariners","SEA @ SD","2B","4.65","1.17",".81",".22",".01",".14",".62",".59",".01",".01",".44",".74","6.96","10.85","8.28","3269"
"Adam Jones","Orioles","TOR @ BAL","CF","4.28","1.25",".84",".23",".01",".17",".54",".68",".01",".01",".20",".54","6.88","10.76","8.31","6368"
"Avisail Garcia","White Sox","CWS @ NYY","RF","4.46","1.12",".72",".17",".02",".22",".53",".55",".04",".02",".31","1.24","6.89","10.72","8.28","5760"
"Scott Schebler","Reds","MIL @ CIN","RF","4.22",".89",".49",".17",".03",".19",".54",".60",".04",".03",".59","1.17","6.97","10.87","8.12","12225"
"Ben Zobrist","Cubs","NYM @ CHC","RF","4.43","1.13",".74",".24",".04",".10",".60",".52",".03",".02",".52",".50","6.91","10.75","8.22","7435"
"Nicholas Castellanos","Tigers","DET @ KC","RF","4.50","1.16",".71",".27",".04",".14",".53",".58",".03",".02",".35",".95","6.87","10.70","8.24","11737"
"Adam Eaton","Nationals","WSH @ PHI","LF","4.73","1.21",".84",".23",".04",".10",".58",".39",".09",".05",".46",".86","6.87","10.62","8.31","11205"
"Brian Anderson","Marlins","MIA @ BOS","RF","4.63","1.12",".69",".26",".03",".14",".59",".53",".02",".02",".43","1.08","6.89","10.72","8.19","18289"
"Jeff McNeil","Mets","NYM @ CHC","2b","4.68","1.22",".81",".25",".06",".10",".59",".47",".05",".04",".39",".60","6.85","10.63","8.28","15362"
"Wil Myers","Padres","SEA @ SD","RF","4.29","1.07",".63",".24",".02",".18",".54",".55",".08",".04",".30","1.09","6.86","10.68","8.21","10047"
"Maikel Franco","Phillies","WSH @ PHI","3B","4.07","1.05",".63",".21",".01",".20",".52",".72",".01",".01",".28",".54","6.82","10.70","8.09","12179"
"Jose Martinez","Cardinals","PIT @ STL","1B","4.40","1.19",".83",".23",".01",".13",".56",".54",".04",".02",".41",".59","6.80","10.59","8.17","7996"
"Chris Taylor","Dodgers","LAD @ TEX","SS","4.37","1.01",".58",".26",".07",".11",".56",".53",".08",".05",".44","1.13","6.83","10.62","8.10","13757"
"Paul Goldschmidt","Diamondbacks","ARI @ SF","1B","4.40","1.03",".65",".22",".02",".14",".52",".52",".07",".03",".52","1.07","6.81","10.58","8.07","9218"
"Tyler White","Astros","OAK @ HOU","DH","4.27",".91",".54",".18",".02",".18",".55",".63",".02",".02",".54","1.06","6.83","10.68","7.96","15564"
"Cesar Hernandez","Phillies","WSH @ PHI","2B","4.47","1.10",".84",".17",".03",".07",".58",".46",".10",".06",".62",".87","6.79","10.53","8.09","10556"
"David Bote","Cubs","NYM @ CHC","3B","4.23","1.00",".62",".19",".04",".14",".54",".63",".05",".03",".43",".93","6.79","10.60","8.01","14593"
"Albert Almora Jr.","Cubs","NYM @ CHC","CF","4.55","1.32",".91",".29",".04",".08",".62",".48",".04",".03",".25",".68","6.71","10.42","8.18","14109"
"Hunter Renfroe","Padres","SEA @ SD","LF","4.09","1.02",".55",".24",".02",".22",".51",".66",".02",".01",".21",".96","6.74","10.54","8.02","15464"
"Yasmani Grandal","Dodgers","LAD @ TEX","C","4.03",".89",".49",".19",".01",".21",".58",".59",".02",".02",".46",".94","6.80","10.61","7.92","11368"
"Eric Hosmer","Padres","SEA @ SD","1B","4.19","1.12",".72",".22",".01",".16",".54",".59",".03",".02",".32",".77","6.71","10.47","8.04","3516"
"J.T. Realmuto","Marlins","MIA @ BOS","C","4.52","1.11",".70",".24",".02",".15",".53",".55",".04",".02",".33","1.12","6.71","10.45","8.03","11739"
"Adam Frazier","Pirates","PIT @ STL","DH","4.67","1.23",".87",".24",".04",".08",".59",".42",".11",".07",".32",".56","6.66","10.32","8.12","15223"
"Elvis Andrus","Rangers","LAD @ TEX","SS","4.44","1.19",".81",".26",".05",".07",".51",".52",".11",".05",".31",".60","6.65","10.34","8.07","8709"
"C.J. Cron","Rays","TB @ ATL","DH","4.50",".99",".61",".23",".01",".14",".52",".65",".03",".02",".47","1.07","6.72","10.51","7.90","12546"
"Matt Davidson","White Sox","CWS @ NYY","DH","4.26",".83",".42",".16",".01",".25",".55",".59",".01",".01",".48","1.61","6.76","10.54","7.85","7226"
"Jose Rondon","White Sox","CWS @ NYY","2B","4.57","1.00",".60",".18",".02",".20",".56",".54",".08",".05",".25","1.30","6.67","10.39","7.98","14140"
"Ozzie Albies","Braves","TB @ ATL","2B","4.15","1.09",".71",".23",".04",".11",".50",".60",".10",".06",".27",".69","6.63","10.35","7.97","16556"
"Rougned Odor","Rangers","LAD @ TEX","","4.55",".98",".62",".18",".04",".13",".57",".50",".12",".09",".40","1.08","6.67","10.37","7.93","12282"
"Willson Contreras","Cubs","NYM @ CHC","C","4.12","1.02",".64",".22",".04",".13",".47",".58",".03",".02",".51",".83","6.66","10.37","7.88","11609"
"Ian Kinsler","Red Sox","MIA @ BOS","2B","4.09","1.00",".64",".21",".02",".14",".53",".58",".07",".05",".42",".49","6.65","10.37","7.88","6195"
"Shin-Soo Choo","Rangers","LAD @ TEX","DH","4.65","1.02",".73",".19",".01",".10",".58",".42",".06",".04",".70","1.07","6.68","10.35","7.87","3174"
"Jose Bautista","Phillies","WSH @ PHI","DH","4.17",".77",".45",".16",".00",".16",".54",".57",".03",".03",".77","1.02","6.73","10.49","7.70","1887"
"Jay Bruce","Mets","NYM @ CHC","RF","4.46",".98",".55",".25",".03",".15",".52",".60",".02",".01",".41",".90","6.63","10.36","7.82","9892"
"A.J. Pollock","Diamondbacks","ARI @ SF","CF","4.61","1.06",".66",".26",".04",".11",".53",".40",".18",".08",".30",".87","6.59","10.19","7.97","9256"
"Eduardo Nunez","Red Sox","MIA @ BOS","DH","4.21","1.17",".82",".23",".02",".09",".50",".62",".12",".06",".19",".54","6.53","10.20","7.93","6848"
"Michael Conforto","Mets","NYM @ CHC","CF","4.35",".94",".57",".20",".03",".14",".52",".54",".03",".02",".60","1.05","6.63","10.32","7.77","16376"
"Yadier Molina","Cardinals","PIT @ STL","C","4.51","1.15",".79",".23",".00",".12",".59",".49",".05",".04",".31",".53","6.50","10.11","7.83","7007"
"Cody Bellinger","Dodgers","LAD @ TEX","1B","4.16",".94",".55",".20",".04",".16",".55",".56",".04",".03",".38","1.07","6.53","10.19","7.72","15998"
"Willy Adames","Rays","TB @ ATL","SS","4.82","1.09",".77",".20",".03",".09",".57",".40",".08",".05",".53","1.23","6.51","10.09","7.79","15986"
"Craig Gentry","Orioles","TOR @ BAL","LF","4.49","1.19",".93",".18",".04",".04",".55",".39",".21",".10",".30",".66","6.44","9.96","7.91","9571"
"Adrian Beltre","Rangers","LAD @ TEX","3B","4.23","1.09",".76",".19",".01",".13",".54",".55",".01",".01",".42",".74","6.43","10.03","7.67","639"
"Whit Merrifield","Royals","DET @ KC","2B","4.49","1.18",".82",".26",".03",".07",".48",".36",".17",".09",".30",".68","6.37","9.84","7.82","11281"
"Paul DeJong","Cardinals","PIT @ STL","SS","4.20",".98",".58",".21",".02",".17",".51",".60",".01",".01",".34","1.01","6.42","10.03","7.60","18015"
"Steven Souza Jr.","Diamondbacks","ARI @ SF","RF","4.72","1.05",".66",".22",".04",".13",".53",".38",".08",".05",".42","1.24","6.42","9.92","7.71","5667"
"Niko Goodrum","Tigers","DET @ KC","1B","4.39",".95",".57",".23",".03",".12",".46",".57",".10",".06",".38","1.16","6.41","10.00","7.61","12092"
"Renato Nunez","Orioles","TOR @ BAL","3B","3.97",".99",".59",".19",".01",".19",".50",".57",".02",".01",".31",".91","6.40","9.99","7.61","14503"
"Ender Inciarte","Braves","TB @ ATL","CF","4.57","1.12",".86",".17",".04",".05",".58",".42",".16",".09",".34",".64","6.36","9.86","7.73","4922"
"Mike Zunino","Mariners","SEA @ SD","C","4.22",".84",".43",".18",".00",".22",".49",".56",".01",".01",".46","1.51","6.44","10.05","7.52","13265"
"David Peralta","Diamondbacks","ARI @ SF","LF","4.50","1.14",".76",".22",".05",".11",".50",".48",".05",".02",".33",".80","6.35","9.87","7.69","2136"
"Nick Markakis","Braves","TB @ ATL","RF","4.35","1.14",".80",".25",".02",".07",".53",".57",".01",".01",".43",".56","6.37","9.95","7.61","5930"
"Jackie Bradley Jr.","Red Sox","MIA @ BOS","CF","3.87",".90",".52",".21",".03",".13",".58",".51",".05",".03",".46",".87","6.43","10.01","7.53","12984"
"Jeimer Candelario","Tigers","DET @ KC","3B","4.71","1.02",".60",".28",".03",".12",".54",".43",".01",".01",".51","1.11","6.40","9.92","7.57","13621"
"Johan Camargo","Braves","TB @ ATL","3B","4.25","1.04",".65",".26",".02",".11",".52",".58",".02",".01",".39",".85","6.35","9.93","7.53","14950"
"Adam Engel","White Sox","CWS @ NYY","CF","4.70",".94",".60",".18",".03",".13",".50",".42",".16",".08",".36","1.47","6.34","9.82","7.60","15082"
"Matt Duffy","Rays","TB @ ATL","3B","4.60","1.23",".97",".21",".02",".04",".50",".48",".07",".05",".41",".68","6.25","9.72","7.61","13836"
"Josh Reddick","Astros","OAK @ HOU","RF","4.04",".98",".63",".20",".04",".12",".50",".51",".05",".02",".45",".71","6.32","9.83","7.50","3892"
"Marcus Semien","Athletics","OAK @ HOU","SS","4.71","1.10",".73",".24",".02",".10",".54",".38",".09",".05",".33",".89","6.28","9.72","7.60","12533"
"Jason Kipnis","Indians","MIN @ CLE","2B","4.08",".94",".57",".23",".01",".12",".53",".53",".05",".03",".44",".69","6.32","9.84","7.44","9776"
"Francisco Cervelli","Pirates","PIT @ STL","C","4.45","1.00",".71",".16",".02",".10",".54",".49",".03",".02",".55",".92","6.29","9.78","7.44","5275"
"Joe Mauer","Twins","MIN @ CLE","1B","4.74","1.18",".80",".28",".01",".09",".54",".37",".01",".01",".41",".69","6.23","9.64","7.53","1857"
"Amed Rosario","Mets","NYM @ CHC","SS","4.79","1.17",".82",".21",".09",".05",".50",".39",".12",".07",".24",".91","6.15","9.52","7.58","15518"
"Ian Happ","Cubs","NYM @ CHC","CF","3.78",".85",".49",".17",".03",".15",".51",".47",".06",".04",".50","1.18","6.27","9.74","7.35","17919"
"Brandon Nimmo","Mets","NYM @ CHC","CF","4.15",".90",".52",".22",".07",".08",".44",".46",".04",".03",".63","1.09","6.26","9.71","7.35","12927"
"Brandon Belt","Giants","ARI @ SF","1B","4.15",".91",".54",".24",".03",".11",".48",".49",".03",".02",".59",".92","6.26","9.73","7.33","10264"
"Starlin Castro","Marlins","MIA @ BOS","2B","4.41","1.16",".83",".22",".01",".11",".49",".54",".02",".01",".27","1.00","6.15","9.59","7.46","4579"
"Jose Peraza","Reds","MIL @ CIN","SS","4.54","1.09",".84",".16",".03",".06",".51",".37",".18",".09",".36",".75","6.16","9.52","7.52","13593"
"Billy Hamilton","Reds","MIL @ CIN","CF","4.65",".87",".66",".13",".06",".03",".45",".26",".31",".11",".55","1.35","6.18","9.48","7.45","10199"
"Lucas Duda","Royals","DET @ KC","1B","4.20",".92",".53",".22",".01",".16",".47",".54",".01",".00",".45",".94","6.19","9.65","7.28","2502"
"Carlos Gomez","Rays","TB @ ATL","RF","4.28",".92",".60",".21",".02",".10",".45",".50",".10",".05",".47","1.09","6.18","9.61","7.32","4881"
"Melky Cabrera","Indians","MIN @ CLE","RF","4.18","1.14",".77",".26",".01",".09",".51",".53",".01",".01",".29",".49","6.11","9.54","7.37","4022"
"Kevin Pillar","Blue Jays","TOR @ BAL","CF","4.24","1.14",".76",".27",".01",".10",".47",".47",".09",".06",".17",".59","6.06","9.42","7.40","12434"
"Logan Forsythe","Twins","MIN @ CLE","2B","4.64","1.04",".70",".23",".01",".11",".56",".42",".04",".02",".41",".98","6.12","9.50","7.31","7185"
"Tim Beckham","Orioles","TOR @ BAL","3B","4.09","1.04",".69",".19",".02",".14",".49",".49",".05",".03",".27",".91","6.08","9.47","7.33","7949"
"Scott Kingery","Phillies","WSH @ PHI","SS","3.94","1.00",".66",".19",".02",".12",".44",".53",".10",".06",".27",".90","6.08","9.47","7.32","17975"
"Jed Lowrie","Athletics","OAK @ HOU","2B","4.48","1.03",".64",".25",".02",".11",".49",".48",".01",".00",".42",".89","6.11","9.51","7.27","4418"
"Preston Tucker","Reds","MIL @ CIN","LF","4.12",".81",".45",".18",".02",".16",".46",".55",".02",".01",".50","1.13","6.14","9.58","7.16","13633"
"Stephen Piscotty","Athletics","OAK @ HOU","RF","4.29",".99",".58",".25",".02",".14",".48",".49",".03",".02",".31",".87","6.06","9.43","7.23","13367"
"Josh Bell","Pirates","PIT @ STL","1B","4.24","1.01",".67",".20",".03",".11",".48",".51",".03",".02",".38",".68","6.04","9.41","7.22","13145"
"Nomar Mazara","Rangers","LAD @ TEX","RF","4.33","1.03",".73",".18",".02",".10",".52",".56",".01",".01",".35",".92","6.03","9.43","7.20","14553"
"Harrison Bader","Cardinals","PIT @ STL","RF","3.98",".98",".67",".18",".02",".11",".44",".49",".10",".06",".36",".99","6.03","9.38","7.24","18030"
"Rafael Ortega","Marlins","MIA @ BOS","OF","4.75","1.08",".78",".20",".07",".03",".50",".31",".15",".08",".40",".84","6.01","9.28","7.34","10323"
"Todd Frazier","Mets","NYM @ CHC","3B","4.26",".85",".51",".19",".01",".14",".49",".52",".04",".02",".47",".86","6.07","9.46","7.12","785"
"Yan Gomes","Indians","MIN @ CLE","C","3.97",".97",".61",".22",".00",".14",".51",".57",".01",".01",".29",".89","6.01","9.40","7.13","9627"
"Jose Iglesias","Tigers","DET @ KC","SS","4.61","1.14",".80",".29",".01",".04",".51",".40",".11",".06",".28",".48","5.97","9.26","7.28","10231"
"Derek Dietrich","Marlins","MIA @ BOS","LF","4.31",".96",".63",".19",".03",".11",".50",".49",".02",".01",".44","1.20","6.03","9.39","7.15","10542"
"Yoan Moncada","White Sox","CWS @ NYY","2B","4.15",".81",".50",".13",".02",".16",".44",".45",".10",".05",".45","1.55","6.01","9.33","7.10","17232"
"Austin Dean","Marlins","MIA @ BOS","OF","4.21","1.05",".70",".20",".03",".11",".46",".52",".03",".02",".28",".93","5.94","9.26","7.15","18288"
"Franmil Reyes","Padres","SEA @ SD","RF","3.85",".90",".51",".16",".01",".22",".44",".52",".02",".02",".25","1.15","5.97","9.30","7.11","14566"
"Andrew McCutchen","Giants","ARI @ SF","RF","4.55",".95",".64",".20",".02",".09",".48",".33",".06",".03",".63","1.07","6.01","9.27","7.12","9847"
"Joey Wendle","Rays","TB @ ATL","2B","4.39","1.06",".77",".18",".06",".05",".45",".52",".07",".05",".34",".86","5.92","9.22","7.16","13853"
"Kyle Seager","Mariners","SEA @ SD","3B","4.33",".95",".57",".22",".01",".14",".46",".51",".02",".01",".37",".91","5.96","9.28","7.07","9785"
"Manny Pina","Brewers","MIL @ CIN","C","4.11","1.05",".70",".20",".01",".14",".47",".49",".01",".01",".27",".72","5.90","9.20","7.12","2829"
"Aledmys Diaz","Blue Jays","TOR @ BAL","SS","4.03","1.05",".68",".22",".01",".14",".47",".52",".04",".03",".16",".50","5.88","9.17","7.13","15937"
"Jurickson Profar","Rangers","LAD @ TEX","SS","4.12",".96",".62",".22",".04",".08",".47",".49",".04",".03",".45",".56","5.94","9.24","7.05","10815"
"Jake Cave","Twins","MIN @ CLE","CF","4.10",".96",".60",".19",".02",".15",".46",".46",".04",".03",".29","1.19","5.90","9.17","7.08","14477"
"Chris Davis","Orioles","TOR @ BAL","1B","4.19",".84",".51",".14",".00",".18",".50",".53",".01",".01",".38","1.30","5.92","9.25","6.95","9272"
"Ramon Laureano","Athletics","OAK @ HOU","LF","3.95",".91",".58",".17",".03",".13",".42",".43",".12",".07",".29","1.15","5.85","9.08","7.05","17128"
"Austin Jackson","Mets","NYM @ CHC","CF","4.58","1.13",".81",".25",".04",".04",".45",".42",".05",".03",".37","1.25","5.83","9.05","7.08","9848"
"Ronny Rodriguez","Tigers","DET @ KC","SS","4.18","1.05",".71",".20",".04",".10",".41",".48",".10",".07",".19",".82","5.80","9.02","7.09","11875"
"Yulieski Gurriel","Astros","OAK @ HOU","1B","4.16","1.05",".70",".24",".01",".10",".47",".55",".03",".02",".24",".56","5.82","9.09","7.00","19198"
"Freddy Galvis","Padres","SEA @ SD","SS","4.48","1.06",".70",".21",".05",".10",".50",".34",".08",".05",".23",".86","5.80","8.96","7.08","6609"
